,prefecture_name,prefecture_code,city_name,city_code
1486,広島県,34,東広島市,34212
1487,広島県,34,廿日市市,34213
1488,広島県,34,安芸高田市,34214
1489,広島県,34,江田島市,34215
1490,広島県,34,安芸郡府中町,34302
1491,広島県,34,安芸郡海田町,34304
1492,広島県,34,安芸郡熊野町,34307
1493,広島県,34,安芸郡坂町,34309
1494,広島県,34,山県郡安芸太田町,34368
1495,広島県,34,山県郡北広島町,34369
1496,広島県,34,豊田郡大崎上島町,34431
1497,広島県,34,世羅郡世羅町,34462
1498,広島県,34,神石郡神石高原町,34545
1499,山口県,35,下関市,35201
1500,山口県,35,宇部市,35202
1501,山口県,35,山口市,35203
1502,山口県,35,萩市,35204
1503,山口県,35,防府市,35206
1504,山口県,35,下松市,35207
1505,山口県,35,岩国市,35208
1506,山口県,35,光市,35210
1507,山口県,35,長門市,35211
1508,山口県,35,柳井市,35212
1509,山口県,35,美祢市,35213
1510,山口県,35,周南市,35215
1511,山口県,35,山陽小野田市,35216
1512,山口県,35,大島郡周防大島町,35305
1513,山口県,35,玖珂郡和木町,35321
1514,山口県,35,熊毛郡上関町,35341
1515,山口県,35,熊毛郡田布施町,35343
1516,山口県,35,熊毛郡平生町,35344
1517,山口県,35,阿武郡阿武町,35502
1518,徳島県,36,徳島市,36201
1519,徳島県,36,鳴門市,36202
1520,徳島県,36,小松島市,36203
1521,徳島県,36,阿南市,36204
1522,徳島県,36,吉野川市,36205
1523,徳島県,36,阿波市,36206
1524,徳島県,36,美馬市,36207
1525,徳島県,36,三好市,36208
1526,徳島県,36,勝浦郡勝浦町,36301
1527,徳島県,36,勝浦郡上勝町,36302
1528,徳島県,36,名東郡佐那河内村,36321
1529,徳島県,36,名西郡石井町,36341
1530,徳島県,36,名西郡神山町,36342
1531,徳島県,36,那賀郡那賀町,36368
1532,徳島県,36,海部郡牟岐町,36383
1533,徳島県,36,海部郡美波町,36387
1534,徳島県,36,海部郡海陽町,36388
1535,徳島県,36,板野郡松茂町,36401
1536,徳島県,36,板野郡北島町,36402
1537,徳島県,36,板野郡藍住町,36403
1538,徳島県,36,板野郡板野町,36404
1539,徳島県,36,板野郡上板町,36405
1540,徳島県,36,美馬郡つるぎ町,36468
1541,徳島県,36,三好郡東みよし町,36489
1542,香川県,37,高松市,37201
1543,香川県,37,丸亀市,37202
1544,香川県,37,坂出市,37203
1545,香川県,37,善通寺市,37204
1546,香川県,37,観音寺市,37205
1547,香川県,37,さぬき市,37206
1548,香川県,37,東かがわ市,37207
1549,香川県,37,三豊市,37208
1550,香川県,37,小豆郡土庄町,37322
1551,香川県,37,小豆郡小豆島町,37324
1552,香川県,37,木田郡三木町,37341
1553,香川県,37,香川郡直島町,37364
1554,香川県,37,綾歌郡宇多津町,37386
1555,香川県,37,綾歌郡綾川町,37387
1556,香川県,37,仲多度郡琴平町,37403
1557,香川県,37,仲多度郡多度津町,37404
1558,香川県,37,仲多度郡まんのう町,37406
1559,愛媛県,38,松山市,38201
1560,愛媛県,38,今治市,38202
1561,愛媛県,38,宇和島市,38203
1562,愛媛県,38,八幡浜市,38204
1563,愛媛県,38,新居浜市,38205
1564,愛媛県,38,西条市,38206
1565,愛媛県,38,大洲市,38207
1566,愛媛県,38,伊予市,38210
1567,愛媛県,38,四国中央市,38213
1568,愛媛県,38,西予市,38214
1569,愛媛県,38,東温市,38215
1570,愛媛県,38,越智郡上島町,38356
1571,愛媛県,38,上浮穴郡久万高原町,38386
1572,愛媛県,38,伊予郡松前町,38401
1573,愛媛県,38,伊予郡砥部町,38402
1574,愛媛県,38,喜多郡内子町,38422
1575,愛媛県,38,西宇和郡伊方町,38442
1576,愛媛県,38,北宇和郡松野町,38484
1577,愛媛県,38,北宇和郡鬼北町,38488
1578,愛媛県,38,南宇和郡愛南町,38506
1579,高知県,39,高知市,39201
1580,高知県,39,室戸市,39202
1581,高知県,39,安芸市,39203
1582,高知県,39,南国市,39204
1583,高知県,39,土佐市,39205
1584,高知県,39,須崎市,39206
1585,高知県,39,宿毛市,39208
1586,高知県,39,土佐清水市,39209
1587,高知県,39,四万十市,39210
1588,高知県,39,香南市,39211
1589,高知県,39,香美市,39212
1590,高知県,39,安芸郡東洋町,39301
1591,高知県,39,安芸郡奈半利町,39302
1592,高知県,39,安芸郡田野町,39303
1593,高知県,39,安芸郡安田町,39304
1594,高知県,39,安芸郡北川村,39305
1595,高知県,39,安芸郡馬路村,39306
1596,高知県,39,安芸郡芸西村,39307
1597,高知県,39,長岡郡本山町,39341
1598,高知県,39,長岡郡大豊町,39344
1599,高知県,39,土佐郡土佐町,39363
1600,高知県,39,土佐郡大川村,39364
1601,高知県,39,吾川郡いの町,39386
1602,高知県,39,吾川郡仁淀川町,39387
1603,高知県,39,高岡郡中土佐町,39401
1604,高知県,39,高岡郡佐川町,39402
1605,高知県,39,高岡郡越知町,39403
1606,高知県,39,高岡郡檮原町,39405
1607,高知県,39,高岡郡日高村,39410
1608,高知県,39,高岡郡津野町,39411
1609,高知県,39,高岡郡四万十町,39412
1610,高知県,39,幡多郡大月町,39424
1611,高知県,39,幡多郡三原村,39427
1612,高知県,39,幡多郡黒潮町,39428
1613,福岡県,40,北九州市門司区,40101
1614,福岡県,40,北九州市若松区,40103
1615,福岡県,40,北九州市戸畑区,40105
1616,福岡県,40,北九州市小倉北区,40106
1617,福岡県,40,北九州市小倉南区,40107
1618,福岡県,40,北九州市八幡東区,40108
1619,福岡県,40,北九州市八幡西区,40109
1620,福岡県,40,福岡市東区,40131
1621,福岡県,40,福岡市博多区,40132
1622,福岡県,40,福岡市中央区,40133
1623,福岡県,40,福岡市南区,40134
1624,福岡県,40,福岡市西区,40135
1625,福岡県,40,福岡市城南区,40136
1626,福岡県,40,福岡市早良区,40137
1627,福岡県,40,大牟田市,40202
1628,福岡県,40,久留米市,40203
1629,福岡県,40,直方市,40204
1630,福岡県,40,飯塚市,40205
1631,福岡県,40,田川市,40206
1632,福岡県,40,柳川市,40207
1633,福岡県,40,八女市,40210
1634,福岡県,40,筑後市,40211
1635,福岡県,40,大川市,40212
1636,福岡県,40,行橋市,40213
1637,福岡県,40,豊前市,40214
1638,福岡県,40,中間市,40215
1639,福岡県,40,小郡市,40216
1640,福岡県,40,筑紫野市,40217
1641,福岡県,40,春日市,40218
1642,福岡県,40,大野城市,40219
1643,福岡県,40,宗像市,40220
1644,福岡県,40,太宰府市,40221
1645,福岡県,40,古賀市,40223
1646,福岡県,40,福津市,40224
1647,福岡県,40,うきは市,40225
1648,福岡県,40,宮若市,40226
1649,福岡県,40,嘉麻市,40227
1650,福岡県,40,朝倉市,40228
1651,福岡県,40,みやま市,40229
1652,福岡県,40,糸島市,40230
1653,福岡県,40,筑紫郡那珂川町,40305
1654,福岡県,40,糟屋郡宇美町,40341
1655,福岡県,40,糟屋郡篠栗町,40342
1656,福岡県,40,糟屋郡志免町,40343
1657,福岡県,40,糟屋郡須恵町,40344
1658,福岡県,40,糟屋郡新宮町,40345
1659,福岡県,40,糟屋郡久山町,40348
1660,福岡県,40,糟屋郡粕屋町,40349
1661,福岡県,40,遠賀郡芦屋町,40381
1662,福岡県,40,遠賀郡水巻町,40382
1663,福岡県,40,遠賀郡岡垣町,40383
1664,福岡県,40,遠賀郡遠賀町,40384
1665,福岡県,40,鞍手郡小竹町,40401
1666,福岡県,40,鞍手郡鞍手町,40402
1667,福岡県,40,嘉穂郡桂川町,40421
1668,福岡県,40,朝倉郡筑前町,40447
1669,福岡県,40,朝倉郡東峰村,40448
1670,福岡県,40,三井郡大刀洗町,40503
1671,福岡県,40,三潴郡大木町,40522
1672,福岡県,40,八女郡広川町,40544
1673,福岡県,40,田川郡香春町,40601
1674,福岡県,40,田川郡添田町,40602
1675,福岡県,40,田川郡糸田町,40604
1676,福岡県,40,田川郡川崎町,40605
1677,福岡県,40,田川郡大任町,40608
1678,福岡県,40,田川郡赤村,40609
1679,福岡県,40,田川郡福智町,40610
1680,福岡県,40,京都郡苅田町,40621
1681,福岡県,40,京都郡みやこ町,40625
1682,福岡県,40,築上郡吉富町,40642
1683,福岡県,40,築上郡上毛町,40646
1684,福岡県,40,築上郡築上町,40647
1685,佐賀県,41,佐賀市,41201
1686,佐賀県,41,唐津市,41202
1687,佐賀県,41,鳥栖市,41203
1688,佐賀県,41,多久市,41204
1689,佐賀県,41,伊万里市,41205
1690,佐賀県,41,武雄市,41206
1691,佐賀県,41,鹿島市,41207
1692,佐賀県,41,小城市,41208
1693,佐賀県,41,嬉野市,41209
1694,佐賀県,41,神埼市,41210
1695,佐賀県,41,神埼郡吉野ヶ里町,41327
1696,佐賀県,41,三養基郡基山町,41341
1697,佐賀県,41,三養基郡上峰町,41345
1698,佐賀県,41,三養基郡みやき町,41346
1699,佐賀県,41,東松浦郡玄海町,41387
1700,佐賀県,41,西松浦郡有田町,41401
1701,佐賀県,41,杵島郡大町町,41423
1702,佐賀県,41,杵島郡江北町,41424
1703,佐賀県,41,杵島郡白石町,41425
1704,佐賀県,41,藤津郡太良町,41441
1705,長崎県,42,長崎市,42201
1706,長崎県,42,佐世保市,42202
1707,長崎県,42,島原市,42203
1708,長崎県,42,諫早市,42204
1709,長崎県,42,大村市,42205
1710,長崎県,42,平戸市,42207
1711,長崎県,42,松浦市,42208
1712,長崎県,42,対馬市,42209
1713,長崎県,42,壱岐市,42210
1714,長崎県,42,五島市,42211
1715,長崎県,42,西海市,42212
1716,長崎県,42,雲仙市,42213
1717,長崎県,42,南島原市,42214
1718,長崎県,42,西彼杵郡長与町,42307
1719,長崎県,42,西彼杵郡時津町,42308
1720,長崎県,42,東彼杵郡東彼杵町,42321
1721,長崎県,42,東彼杵郡川棚町,42322
1722,長崎県,42,東彼杵郡波佐見町,42323
1723,長崎県,42,北松浦郡小値賀町,42383
1724,長崎県,42,北松浦郡佐々町,42391
1725,長崎県,42,南松浦郡新上五島町,42411
1726,熊本県,43,熊本市中央区,43101
1727,熊本県,43,熊本市東区,43102
1728,熊本県,43,熊本市西区,43103
1729,熊本県,43,熊本市南区,43104
1730,熊本県,43,熊本市北区,43105
1731,熊本県,43,八代市,43202
1732,熊本県,43,人吉市,43203
1733,熊本県,43,荒尾市,43204
1734,熊本県,43,水俣市,43205
1735,熊本県,43,玉名市,43206
1736,熊本県,43,山鹿市,43208
1737,熊本県,43,菊池市,43210
1738,熊本県,43,宇土市,43211
1739,熊本県,43,上天草市,43212
1740,熊本県,43,宇城市,43213
1741,熊本県,43,阿蘇市,43214
1742,熊本県,43,天草市,43215
1743,熊本県,43,合志市,43216
1744,熊本県,43,下益城郡美里町,43348
1745,熊本県,43,玉名郡玉東町,43364
1746,熊本県,43,玉名郡南関町,43367
1747,熊本県,43,玉名郡長洲町,43368
1748,熊本県,43,玉名郡和水町,43369
1749,熊本県,43,菊池郡大津町,43403
1750,熊本県,43,菊池郡菊陽町,43404
1751,熊本県,43,阿蘇郡南小国町,43423
1752,熊本県,43,阿蘇郡小国町,43424
1753,熊本県,43,阿蘇郡産山村,43425
1754,熊本県,43,阿蘇郡高森町,43428
1755,熊本県,43,阿蘇郡西原村,43432
1756,熊本県,43,阿蘇郡南阿蘇村,43433
1757,熊本県,43,上益城郡御船町,43441
1758,熊本県,43,上益城郡嘉島町,43442
1759,熊本県,43,上益城郡益城町,43443
1760,熊本県,43,上益城郡甲佐町,43444
1761,熊本県,43,上益城郡山都町,43447
1762,熊本県,43,八代郡氷川町,43468
1763,熊本県,43,葦北郡芦北町,43482
1764,熊本県,43,葦北郡津奈木町,43484
1765,熊本県,43,球磨郡錦町,43501
1766,熊本県,43,球磨郡多良木町,43505
1767,熊本県,43,球磨郡湯前町,43506
1768,熊本県,43,球磨郡水上村,43507
1769,熊本県,43,球磨郡相良村,43510
1770,熊本県,43,球磨郡五木村,43511
1771,熊本県,43,球磨郡山江村,43512
1772,熊本県,43,球磨郡球磨村,43513
1773,熊本県,43,球磨郡あさぎり町,43514
1774,熊本県,43,天草郡苓北町,43531
1775,大分県,44,大分市,44201
1776,大分県,44,別府市,44202
1777,大分県,44,中津市,44203
1778,大分県,44,日田市,44204
1779,大分県,44,佐伯市,44205
1780,大分県,44,臼杵市,44206
1781,大分県,44,津久見市,44207
1782,大分県,44,竹田市,44208
1783,大分県,44,豊後高田市,44209
1784,大分県,44,杵築市,44210
1785,大分県,44,宇佐市,44211
1786,大分県,44,豊後大野市,44212
1787,大分県,44,由布市,44213
1788,大分県,44,国東市,44214
1789,大分県,44,東国東郡姫島村,44322
1790,大分県,44,速見郡日出町,44341
1791,大分県,44,玖珠郡九重町,44461
1792,大分県,44,玖珠郡玖珠町,44462
1793,宮崎県,45,宮崎市,45201
1794,宮崎県,45,都城市,45202
1795,宮崎県,45,延岡市,45203
1796,宮崎県,45,日南市,45204
1797,宮崎県,45,小林市,45205
1798,宮崎県,45,日向市,45206
1799,宮崎県,45,串間市,45207
1800,宮崎県,45,西都市,45208
1801,宮崎県,45,えびの市,45209
1802,宮崎県,45,北諸県郡三股町,45341
1803,宮崎県,45,西諸県郡高原町,45361
1804,宮崎県,45,東諸県郡国富町,45382
1805,宮崎県,45,東諸県郡綾町,45383
1806,宮崎県,45,児湯郡高鍋町,45401
1807,宮崎県,45,児湯郡新富町,45402
1808,宮崎県,45,児湯郡西米良村,45403
1809,宮崎県,45,児湯郡木城町,45404
1810,宮崎県,45,児湯郡川南町,45405
1811,宮崎県,45,児湯郡都農町,45406
1812,宮崎県,45,東臼杵郡門川町,45421
1813,宮崎県,45,東臼杵郡諸塚村,45429
1814,宮崎県,45,東臼杵郡椎葉村,45430
1815,宮崎県,45,東臼杵郡美郷町,45431
1816,宮崎県,45,西臼杵郡高千穂町,45441
1817,宮崎県,45,西臼杵郡日之影町,45442
1818,宮崎県,45,西臼杵郡五ヶ瀬町,45443
1819,鹿児島県,46,鹿児島市,46201
1820,鹿児島県,46,鹿屋市,46203
1821,鹿児島県,46,枕崎市,46204
1822,鹿児島県,46,阿久根市,46206
1823,鹿児島県,46,出水市,46208
1824,鹿児島県,46,指宿市,46210
1825,鹿児島県,46,西之表市,46213
1826,鹿児島県,46,垂水市,46214
1827,鹿児島県,46,薩摩川内市,46215
1828,鹿児島県,46,日置市,46216
1829,鹿児島県,46,曽於市,46217
1830,鹿児島県,46,霧島市,46218
1831,鹿児島県,46,いちき串木野市,46219
1832,鹿児島県,46,南さつま市,46220
1833,鹿児島県,46,志布志市,46221
1834,鹿児島県,46,奄美市,46222
1835,鹿児島県,46,南九州市,46223
1836,鹿児島県,46,伊佐市,46224
1837,鹿児島県,46,姶良市,46225
1838,鹿児島県,46,鹿児島郡三島村,46303
1839,鹿児島県,46,鹿児島郡十島村,46304
1840,鹿児島県,46,薩摩郡さつま町,46392
1841,鹿児島県,46,出水郡長島町,46404
1842,鹿児島県,46,姶良郡湧水町,46452
1843,鹿児島県,46,曽於郡大崎町,46468
1844,鹿児島県,46,肝属郡東串良町,46482
1845,鹿児島県,46,肝属郡錦江町,46490
1846,鹿児島県,46,肝属郡南大隅町,46491
1847,鹿児島県,46,肝属郡肝付町,46492
1848,鹿児島県,46,熊毛郡中種子町,46501
1849,鹿児島県,46,熊毛郡南種子町,46502
1850,鹿児島県,46,熊毛郡屋久島町,46505
1851,鹿児島県,46,大島郡大和村,46523
1852,鹿児島県,46,大島郡宇検村,46524
1853,鹿児島県,46,大島郡瀬戸内町,46525
1854,鹿児島県,46,大島郡龍郷町,46527
1855,鹿児島県,46,大島郡喜界町,46529
1856,鹿児島県,46,大島郡徳之島町,46530
1857,鹿児島県,46,大島郡天城町,46531
1858,鹿児島県,46,大島郡伊仙町,46532
1859,鹿児島県,46,大島郡和泊町,46533
1860,鹿児島県,46,大島郡知名町,46534
1861,鹿児島県,46,大島郡与論町,46535
1862,沖縄県,47,那覇市,47201
1863,沖縄県,47,宜野湾市,47205
1864,沖縄県,47,石垣市,47207
1865,沖縄県,47,浦添市,47208
1866,沖縄県,47,名護市,47209
1867,沖縄県,47,糸満市,47210
1868,沖縄県,47,沖縄市,47211
1869,沖縄県,47,豊見城市,47212
1870,沖縄県,47,うるま市,47213
1871,沖縄県,47,宮古島市,47214
1872,沖縄県,47,南城市,47215
1873,沖縄県,47,国頭郡国頭村,47301
1874,沖縄県,47,国頭郡大宜味村,47302
1875,沖縄県,47,国頭郡東村,47303
1876,沖縄県,47,国頭郡今帰仁村,47306
1877,沖縄県,47,国頭郡本部町,47308
1878,沖縄県,47,国頭郡恩納村,47311
1879,沖縄県,47,国頭郡宜野座村,47313
1880,沖縄県,47,国頭郡金武町,47314
1881,沖縄県,47,国頭郡伊江村,47315
1882,沖縄県,47,中頭郡読谷村,47324
1883,沖縄県,47,中頭郡嘉手納町,47325
1884,沖縄県,47,中頭郡北谷町,47326
1885,沖縄県,47,中頭郡北中城村,47327
1886,沖縄県,47,中頭郡中城村,47328
1887,沖縄県,47,中頭郡西原町,47329
1888,沖縄県,47,島尻郡与那原町,47348
1889,沖縄県,47,島尻郡南風原町,47350
1890,沖縄県,47,島尻郡渡嘉敷村,47353
1891,沖縄県,47,島尻郡座間味村,47354
1892,沖縄県,47,島尻郡粟国村,47355
1893,沖縄県,47,島尻郡渡名喜村,47356
1894,沖縄県,47,島尻郡南大東村,47357
1895,沖縄県,47,島尻郡北大東村,47358
1896,沖縄県,47,島尻郡伊平屋村,47359
1897,沖縄県,47,島尻郡伊是名村,47360
1898,沖縄県,47,島尻郡久米島町,47361
1899,沖縄県,47,島尻郡八重瀬町,47362
1900,沖縄県,47,宮古郡多良間村,47375
1901,沖縄県,47,八重山郡竹富町,47381
1902,沖縄県,47,八重山郡与那国町,47382
